"행정구역명","학원/교습소","학원지정번호","학원명","도로명주소","도로명상세주소","분야명","교습계열명","교습과정목록명","교습과정명","정원합계","일시수용능력인원합계","인당수강료내용","수강료공개여부","기숙사학원여부","도로명우편번호","등록상태명","등록일자","휴원시작일자","휴원종료일자","개설일자","적재일시"
"동대문구","학원","3000022506","언어의미래중고등국어전문학원","서울특별시 동대문구 장한로28길 14",", 3층 (장안동)","입시.검정 및 보습","보통교과","보습,","보습","200","81","","Y","N","02523","개원","20150226","","99991231","20150226","20230917"
"동대문구","교습소","3000022541","스카이에듀논술교습소","서울특별시 동대문구 한천로58길 107",", 104호 (이문동, 현대아파트)","입시.검정 및 보습","보통교과","초등논술","보습?논술","16","4","초등논술:150000, 초등논술:250000, 중등논술:200000, 중등논술:350000","Y","N","130766","개원","20150304","","99991231","20150304","20230627"
"동대문구","학원","3000022766","포텐독서실","서울특별시 동대문구 답십리로60길 134",", 상가동 204~209호 (답십리동, 동아아파트)","독서실","독서","독서실(유아/초?중?고),","독서실(유아/초?중?고)","2","83","","Y","N","130800","개원","20150324","","99991231","20150324","20230627"
"동대문구","학원","3000023060","명진보습학원","서울특별시 동대문구 답십리로23나길 17",", 2층 (전농동)","입시.검정 및 보습","보통교과","보습,","보습","126","73","","Y","N","130854","개원","20150420","","99991231","20150420","20230627"
"동대문구","학원","3000023108","타츠원스시아카데미학원","서울특별시 동대문구 왕산로 43",", 3층 (용두동)","직업기술","산업응용기술","식음료품(바리스타,소믈리에)","식음료품(바리스타,소믈리에)","343","58","","Y","N","130823","개원","20150507","","99991231","20150507","20230827"
"동대문구","교습소","3000023165","생각하는수학스터디뱅크수학교습소","서울특별시 동대문구 망우로10길 50",", 1층 101호 (휘경동)","입시.검정 및 보습","보통교과","수학A","보습","60","6","수학A:170000, 수학B:180000, 수학C:190000, 수학D:200000, 수학E:210000, 수학F:230000, 수학G:250000, 수학H:260000, 특강:50000, 특강:12000","Y","N","02494","개원","20150512","","99991231","20150512","20230627"
"동대문구","학원","3000023226","버닝댄스학원","서울특별시 동대문구 이문로 92",", 3층 (이문동)","기예(대)","기예(중)","댄스,","댄스","370","59","","Y","N","02440","개원","20150519","","99991231","20150519","20230627"
"동대문구","교습소","3000023261","경희프라임음악교습소","서울특별시 동대문구 장한로14길 81",", 상가동 204호 (장안동, 래미안 장안아파트)","예능(대)","예능(중)","Piano(어드벤쳐)","음악","27","9","Piano(어드벤쳐):120000, Piano(체르니):130000, Violon(스즈키):100000","Y","N","02641","개원","20150522","","99991231","20150522","20230627"
"동대문구","학원","3000023313","탑브레인학원","서울특별시 동대문구 장안벚꽃로 107",", 제상가1동 2층 203호?3층 313호 (장안동, 장안현대홈타운)","입시.검정 및 보습","보통교과","보습,","보습","105","91","","Y","N","02638","개원","20150528","","99991231","20150528","20230627"
"동대문구","교습소","3000023388","JK탄탄영어교습소","서울특별시 동대문구 장안벚꽃로 167",", 213호 (장안동, 래미안장안2차아파트)","입시.검정 및 보습","보통교과","초등영어(파닉스)","보습","77","7","초등영어(파닉스):207000, 중등영어(주2회①):170000, 중등영어(주2회②):200000, 중등영어(주2회③):252000, 중등영어(주3회):250000, 중등영어(주1회):126000, 고등영어(주2회①):190000, 고등영어(주2회②):300000, 고등영어(주2회③):326000, 고등영어(주1회①):150000, 고등영어(주1회②):163000","Y","N","130762","개원","20150609","","99991231","20150609","20230627"
"동대문구","학원","3000023454","유니온3미술학원","서울특별시 동대문구 사가정로 207",", 201호, 202호, 207호 (장안동, 삼협메디스빌딩)","예능(대)","예능(중)","미술,","미술","135","88","","Y","N","02509","개원","20150616","","99991231","20150616","20230627"
"동대문구","교습소","3000023691","리딩버디영어교습소","서울특별시 동대문구 한천로 250",", 상가동 203호 (휘경동, 주공아파트)","국제화","외국어","초등기본","실용외국어(유아/초?중?고)","72","8","초등기본:250000, 초등심화:270000, 초등고급:290000, 중등기본:250000, 중등심화:290000, 중등고급:330000, 원서1:190000, 원서2:210000, 원서3:230000, 초등 특강:130000, 중등 특강:150000","Y","N","130782","개원","20150713","","99991231","20150713","20230917"
"동대문구","교습소","3000023827","꿈을그리는정원미술교습소","서울특별시 동대문구 답십리로23길 58",", 1층 일부 (전농동)","예능(대)","예능(중)","미술1","미술","45","9","미술1:75000, 미술2:140000, 미술3:210000, 미술4:90000, 미술5:170000","Y","N","02551","개원","20150727","","99991231","20150728","20230627"
"동대문구","교습소","3000023892","예그린미술교습소","서울특별시 동대문구 답십리로59길 33",", 상가동 301호 (답십리동, 우성그린아파트)","예능(대)","예능(중)","미술A(초등저학년)","미술","28","8","미술A(초등저학년):45000, 미술B(초등저학년):84000, 미술C(초등고학년):150000, 미술D(초등고학년):194500","Y","N","130755","개원","20150805","","99991231","20150805","20230627"
"동대문구","교습소","3000024186","큰나무공부방수학교습소","서울특별시 동대문구 전농로23길 19",", 1층 일부 (전농동)","입시.검정 및 보습","보통교과","초등수학","보습","2","2","","Y","N","130854","개원","20150917","","99991231","20150917","20230627"
"동대문구","학원","3000024501","피카딜리M미술학원","서울특별시 동대문구 한천로58길 47",", 상가동 302호 (이문동, 쌍용아파트)","예능(대)","예능(중)","미술,","미술","20","80","","Y","N","130765","개원","20151106","","99991231","20151106","20230627"
