"행정구역명","학원/교습소","학원지정번호","학원명","도로명주소","도로명상세주소","분야명","교습계열명","교습과정목록명","교습과정명","정원합계","일시수용능력인원합계","인당수강료내용","수강료공개여부","기숙사학원여부","도로명우편번호","등록상태명","등록일자","휴원시작일자","휴원종료일자","개설일자","적재일시"
"영등포구","교습소","14488","예아림미술교습소","서울특별시 영등포구 경인로77길 21",", 2층 202호 (문래동2가, 남성맨션아파트)","예능(대)","예능(중)","일반1(60분*주5회)","미술","56","8","","Y","N","07289","개원","20060809","","99991231","20060809","20230627"
"영등포구","학원","14952","세광음악학원","서울특별시 영등포구 대방천로 173",", 2층 일부 (신길동, 동화빌딩)","예능(대)","예능(중)","음악,","음악","90","10","","Y","N","07430","개원","20061010","","99991231","20061010","20230627"
"영등포구","학원","15879","더제스트학원","서울특별시 영등포구 문래로 94-7","문래건영아파트 상가동 2층 일부 문래동3가","입시.검정 및 보습","보통교과","","보습","24","60","","N","N","150836","개원","20061228","","99991231","20061228","20230627"
"영등포구","교습소","15882","선피아노교습소","서울특별시 영등포구 국제금융로 112","2층 207호","예능(대)","예능(중)","바이엘피아노(일50분,주5회)","음악","16","4","바이엘피아노(일50분,주5회):120000, 체르니100피아노(일50분,주5회):130000, 체르니30피아노(일60분,주5회):140000, 체르니40피아노(일60분,주5회):150000","Y","N","152836","개원","20061117","","99991231","20061117","20230627"
"영등포구","교습소","15899","아이드림논술국어교습소","서울특별시 영등포구 당산로44길 3",", 2층 202호 (당산동5가,삼성타운)","입시.검정 및 보습","보통교과","","보습","30","5","초등논술(105분씩주1회):84000, 중등논술(1130분씩주1회):108000, 국어논술(초등1)(일101분*주1회*4.2주):84000, 국어논술(초등2)(일115분*주1회*4.2주):96000, 국어논술(초등3)(일90분*주2회*4.2주):150000, 국어논술(중등1)(일130분*주1회*4.2주):108000, 국어논술(중등2)(일145분*주1회*4.2주):120000, 국어논술(중등3)(일120분*주2회*4.2주):200000","Y","N","07214","개원","20061227","","99991231","20061227","20230627"
"영등포구","교습소","16286","일오삼수학교습소","서울특별시 영등포구 가마산로 575","한성아파트상가동 2층206호","입시.검정 및 보습","보통교과","","보습","45","5","초등수학주3회(일90분*주3회*4.2주):170000, 초등수학주4회(일90분*주4회*4.2주):220000, 중등수학주3회(일120분*주3회*4.2주):220000, 중등수학주4회(일120분*주4회*4.2주):270000, 고등수학주3회(일120분*주3회*4.2주):270000, 고등수학주4회(일120분*주4회*4.2주):340000, 고3수학주3회(일120분*주3회*4.2주):300000, 고3수학주4회(일120분*주4회*4.2주):370000, 주말반(고등)(일180분*월8회):270000, 주말반(고1,2)(일180분*주2회*4.2주):240000, 주말반(고3)(일180분*주2회*4.2주):280000, 보충수업(중)(일120분*주4회*4.2주):200000, 보충수업(고)(일120분*주4회*4.2주):200000","Y","N","150854","개원","20070125","","99991231","20070125","20230627"
"영등포구","교습소","16587","반올림음악교습소","서울특별시 영등포구 도신로4길 26","1층","예능(대)","예능(중)","기초바이엘(일60분*주5회*4.2주)","음악","24","4","기초바이엘(일60분*주5회*4.2주):110000, 초급체르니100(일60분*주5회*4.2주):130000, 중급체르니30(일60분*주5회*4.2주):140000, 고급체르니40(일60분*주5회*4.2주):160000, 바이올린(일40분*주2회*4.2주):80000, 플룻(일40분*주2회*4.2주):80000","N","N","153829","개원","20070312","","99991231","20070312","20230627"
"영등포구","학원","16726","당산줄리어드음악학원","서울특별시 영등포구 당산로38길 13","2층 당산동4가","예능(대)","예능(중)","음악,","음악","50","18","","N","N","150805","개원","20070327","","99991231","20070327","20230627"
"영등포구","교습소","16773","장정빈영어교습소","서울특별시 영등포구 당산로44길 3","삼성타운 209호","입시.검정 및 보습","보통교과","초등영어(일120분*주3회*4.2주)","보습","35","8","초등영어(일120분*주3회*4.2주):250000, 중등영어(일130분*주3회*4.2주):300000, 고등영어1(일140분*주3회*4.2주):380000, 고등영어2(일140분*주3회*4.2주):380000, 고등영어3(일190분*주3회*4.2주):450000","Y","N","152883","개원","20070402","","99991231","20190404","20230627"
"영등포구","학원","1688","루체테어학원","서울특별시 영등포구 영신로9라길 16","5층 영등포동","국제화","","실용외국어(유아/초?중?고),","","40","50","","Y","N","150899","개원","20030225","","99991231","20030225","20230730"
