"행정구역명","학원/교습소","학원지정번호","학원명","도로명주소","도로명상세주소","분야명","교습계열명","교습과정목록명","교습과정명","정원합계","일시수용능력인원합계","인당수강료내용","수강료공개여부","기숙사학원여부","도로명우편번호","등록상태명","등록일자","휴원시작일자","휴원종료일자","개설일자","적재일시"
"광진구","교습소","10865","뉴(NEW)엘림피아노교습소","서울특별시 광진구 아차산로21길 50",", 1층 (화양동)","예능(대)","예능(중)","피아노/바이엘","음악","9","3","피아노/바이엘:9000, 피아노기초1:160000, 피아노(쳬)100:170000, 피아노(체)30:180000, 피아노(체)40:190000, 피아노기초2:150000, 1체르니100:160000, 체르니30:170000, 체르니40:180000, 피아노/체르니(초급):160000, 피아노/체르니(중급):170000, 피아노/체르니(고급):180000, 바이올린(초급):160000, 바이올린(중급):170000, 바이올린(고급):180000","N","N","143917","개원","20050801","","99991231","20050801","20230917"
"광진구","학원","11271","잉글리쉬무무자양보습학원","서울특별시 광진구 뚝섬로 558","대양빌딩 403호(자양동)","입시.검정 및 보습","보통교과","보습","보습","740","45","","Y","N","143861","개원","20050928","","99991231","20050928","20231015"
"광진구","교습소","11275","HK수학교습소","서울특별시 광진구 구의강변로3길 23","2층 이부(구의동,구의동다세대주택)","입시.검정 및 보습","보통교과","","보습","0","8","","N","N","05049","개원","20050915","","99991231","20050915","20230917"
"광진구","학원","12112","최용훈국어광진광장학원","서울특별시 광진구 광나루로54길 6","4층 (구의동)","입시.검정 및 보습","보통교과","보습,","보습","57","74","","Y","N","143821","개원","20051107","","99991231","20051107","20230627"
"광진구","학원","12115","더노엠워커힐어학학원","서울특별시 광진구 아차산로 623",", 1층, 2층 (광장동)","국제화","외국어","실용외국어(유아/초?중?고),","실용외국어(유아/초?중?고)","132","90","","N","N","04967","개원","20051205","","99991231","20051205","20230627"
"광진구","교습소","12251","메아리음악교습소","서울특별시 광진구 아차산로44길 36","101호 (자양동)","예능(대)","예능(중)","","음악","25","7","피아노초급:130000, 초급 피아노:140000, 중급1 피아노:150000, 중급2 피아노:160000, 고급 피아노:170000, 플룻트:160000","Y","N","143852","개원","20051215","","99991231","20051215","20230827"
"광진구","학원","12919","이화이레음악학원","서울특별시 광진구 동일로72길 46","2층일부 (중곡동)","예능(대)","예능(중)","","음악","540","13","","Y","N","143903","개원","20060223","","99991231","20060223","20230627"
"광진구","학원","12921","한양음악학원","서울특별시 광진구 아차산로 503",", 2층(현대A상가동) (광장동, 현대아파트)","예능(대)","예능(중)","음악,","음악","153","15","","Y","N","04984","개원","20060223","","99991231","20060223","20230627"
"광진구","학원","13418","엠플러스광진학원","서울특별시 광진구 아차산로 494","(3층) (광장동)","입시.검정 및 보습","보통교과","","보습","80","123","","Y","N","143814","개원","20060407","","99991231","20060407","20230627"
"광진구","학원","13419","THN최상위영수학원","서울특별시 광진구 자양로 186","(2층) (구의동)","입시.검정 및 보습","보통교과","보습,","보습","90","100","","Y","N","143824","개원","20060411","","99991231","20060411","20230627"
"광진구","교습소","13742","음악천사피아노교습소","서울특별시 광진구 광나루로40길 93","1층일부 (구의동)","예능(대)","예능(중)","피아노 초급","음악","30","5","피아노 초급:140000, 피아노 중급:150000, 피아노 고급:160000, 피아노 초급1:120000, 피아노 중급1:130000, 피아노 고급1:140000","Y","N","143823","개원","20060518","","99991231","20060518","20230627"
"광진구","학원","13937","에듀프라임학원","서울특별시 광진구 영화사로 64-1",", 2층 (구의동, 명호빌딩)","입시.검정 및 보습","보통교과","보습,","보습","468","91","","Y","N","04955","개원","20060608","","99991231","20060608","20230627"
"광진구","학원","14249","우리들학원","서울특별시 광진구 용마산로 96","(중곡동,춘광빌딩)","입시.검정 및 보습","보통교과","","보습","48","96","","Y","N","143895","개원","20060705","","99991231","20060705","20230627"
"광진구","학원","14296","베스트최현숙학원","서울특별시 광진구 광나루로 620",",  3층 (구의동)","입시.검정 및 보습","보통교과","보습","보습","106","126","","Y","N","05117","개원","20060721","","99991231","20060721","20230827"
"광진구","교습소","14379","피아주르음악교습소","서울특별시 광진구 동일로56길 38","1층일부 (군자동)","예능(대)","예능(중)","","음악","25","7","피아노기초:150000, 피아노기초:150000, 체르니100:160000, 체르니30:170000, 체르니40:170000, 칼림바:100000","N","N","143839","개원","20060728","","99991231","20060728","20230627"
"광진구","교습소","14945","하모니음악교습소","서울특별시 광진구 구의로16길 68","(1층일부) (구의동)","예능(대)","예능(중)","피아노 초","음악","25","5","","N","N","143821","개원","20061002","","99991231","20061002","20230627"
"광진구","교습소","15202","수피아노교습소","서울특별시 광진구 뚝섬로36가길 8","(1층일부) (자양동)","예능(대)","예능(중)","피아노","음악","2","2","피아노:130000","N","N","143858","개원","20061106","","99991231","20061106","20230627"
